22.1,4074,-154,1669
22.2,3996,-156,1762
22.3,3972,-1383,1863
22.4,3972,-3592,746
22.5,2420,-1570,1403
22.6,2252,-1829,1291
22.7,3119,-2430,1047
22.8,2629,-2522,836
22.9,2535,-2597,777
23,2527,-3006,1043
23.1,2065,-3659,724
23.2,2057,-3181,716
23.3,2155,-3221,821
23.4,2989,-2638,1187
23.5,2676,-2650,1002
23.6,2516,-3089,879
23.7,2241,-3272,815
23.8,3274,-2275,1326
23.9,3343,-1730,1325
24,3850,-1317,1401
24.1,3652,-1415,1406
24.2,3653,-814,1654
24.3,3977,-346,2136
24.4,3995,-365,2258
24.5,3407,-155,1480
24.6,4353,55,1872
24.7,3751,-85,1579
24.8,3868,-73,1677
24.9,3570,-89,1557
25,3790,-81,1670
25.1,3754,-77,1665
25.2,3830,-72,1691
25.3,3786,-86,1677
25.4,3748,-87,1621
25.5,3725,-80,1657
25.6,3762,-78,1637
25.7,3754,-82,1657
25.8,3766,-80,1655
25.9,3777,-77,1653
26,3740,-79,1667
26.1,3764,-92,1661
26.2,3766,-67,1652
26.3,3770,-70,1664
26.4,3754,-83,1660
26.5,3746,-74,1668
26.6,3746,-74,1668
26.7,3769,-93,1653
26.8,3767,-79,1644
26.9,3727,-95,1665
27,3754,-78,1661
27.1,3770,-69,1678
27.2,6586,-851,2939
27.3,5769,-2020,4247
27.4,5256,-1927,3950
27.5,118,326,-26
27.6,-1772,3263,-1103
27.7,-1781,3250,-1056
27.8,745,739,-128
27.9,4629,-2476,2828
28,7247,1541,1700
28.1,9287,-703,3562
28.2,1486,534,131
28.3,4651,246,2843
28.4,3057,-427,1659
28.5,2710,-340,1563
28.6,4199,119,2210
28.7,3540,-125,1627
28.8,3679,-146,1693
28.9,3483,-98,1809
29,3919,-69,1832
29.1,3919,-69,1832
29.2,3745,-62,1846
29.3,3683,-87,1737
29.4,3678,-64,1759
29.5,3668,-69,1758
29.6,3750,-70,1767
29.7,3726,-65,1738
29.8,3726,-65,1738
29.9,3727,-77,1748
30,3710,-67,1740
30.1,3728,-79,1742
30.2,3735,-86,1741
30.3,3723,-83,1720
30.4,3715,-71,1749
30.5,3701,-80,1733
30.6,3715,-86,1742
30.7,3708,-69,1747
30.8,3737,-73,1736
30.9,3728,-90,1733
31,3716,-78,1736
31.1,3726,-61,1737
31.2,3748,-92,1734
31.3,3718,-74,1759
31.4,3725,-64,1742
31.5,3732,-80,1734
31.6,3730,-64,1735
31.7,3727,-89,1734
31.8,3720,-79,1743
31.9,3762,-77,1733
32,3711,-60,1747
32.1,2737,-914,3252
32.2,4060,-1617,4038
32.3,-1073,-4742,4275
32.4,4180,242,-3172
32.5,4180,242,-3172
32.6,5076,2007,-5000
32.7,2561,-1115,-2500
32.8,2561,-1115,-2500
32.9,3945,-2901,3690
33,1276,-1119,3720
33.1,2938,-174,2259
33.2,3084,70,1967
33.3,3251,-276,1557
33.4,4294,-72,2021
33.5,4233,-78,2018
33.6,3614,-42,1879
33.7,3227,-229,2069
33.8,3726,-104,1734
33.9,3742,-89,1711
34,3907,-91,1657
34.1,3609,-117,1895
34.2,3712,-92,1736
34.3,3721,-107,1737
34.4,3748,-110,1678
34.5,3690,-94,1765
34.6,3690,-94,1765
34.7,3736,-91,1742
34.8,3744,-92,1707
34.9,3708,-91,1739
35,3742,-97,1734
35.1,3746,-97,1717
35.2,3740,-98,1713
35.3,3754,-85,1711
35.4,3739,-95,1705
35.5,3745,-85,1698
35.6,3744,-103,1727
35.7,3750,-94,1715
35.8,3738,-93,1694
35.9,3728,-83,1724
36,3745,-111,1715
36.1,3743,-93,1708
36.2,3742,-99,1703
36.3,3742,-95,1704
36.4,3742,-95,1704
36.5,3749,-94,1698
36.6,3732,-96,1702
36.7,4084,-66,1644
36.8,4014,-49,1700
36.9,3334,-462,2020
37,3582,-1374,2251
37.1,3159,-1892,1394
37.2,3165,-1827,1367
37.3,3096,-1871,1329
37.4,2922,-2460,1099
37.5,2579,-2856,1006
37.6,2479,-2887,987
37.7,1713,-3104,807
37.8,2805,-3290,966
37.9,3038,-2493,650
38,2818,-2513,595
38.1,2348,-3317,303
38.2,2601,-2313,638
38.3,2542,-2263,575
38.4,2143,-3345,819
38.5,3350,-2790,833
38.6,2248,-2994,844
38.7,2557,-2968,900
38.8,3253,-1876,1331
38.9,3774,-1886,1475
39,3698,-1937,1475
39.1,3257,-1058,1534
39.2,3618,-894,1816
39.3,3608,-352,2169
39.4,3566,-377,2184
39.5,3607,-165,1932
39.6,4074,-30,1770
39.7,3532,-123,1754
39.8,3506,-122,1737
39.9,3688,-88,1849
40,3731,-92,1905
40.1,3728,-86,1891
40.2,3656,-92,1797
40.3,3634,-89,1810
40.4,3696,-74,1834
40.5,3666,-81,1809
40.6,3685,-85,1848
40.7,3685,-85,1848
40.8,3684,-101,1836
40.9,3676,-78,1841
41,3683,-88,1837
41.1,3688,-88,1841
41.2,3665,-90,1834
41.3,3678,-83,1846
41.4,3672,-83,1856
41.5,3683,-87,1839
41.6,3689,-87,1853
41.7,3669,-103,1842
41.8,3695,-94,1864
41.9,4187,-305,1760
42,6621,-3039,4975
42.1,6621,-3039,4975
42.2,5767,-3160,3193
42.3,-2005,1066,-2214
42.4,-2186,4453,-1349
42.5,-2007,4390,-1292
42.6,682,1087,625
42.7,3993,-1771,3089
42.8,6650,-1607,4564
42.9,6744,-1397,4551
43,3093,-167,1647
43.1,3662,-488,2338
43.2,3540,-82,2254
43.3,3204,-164,1872
43.4,3837,-45,1932
43.5,3382,-68,1323
43.6,3349,-62,1342
43.7,3691,-91,1796
43.8,3896,-38,1615
43.9,3896,-38,1615
44,3745,-72,1588
44.1,3749,-85,1597
44.2,3802,-64,1587
44.3,3784,-64,1605
44.4,3734,-81,1664
44.5,3773,-74,1619
44.6,3789,-87,1637
44.7,3780,-68,1626
44.8,3781,-79,1642
44.9,3759,-69,1635
